ar.L1.y,ar.L2.y,ma.L1.y,ma.L2.y,is_anomaly,window_label
0.6568323791185009,0.34290930279794507,1.466760050636776,0.6728527483377367,0,22600-22999
0.7608802488362816,0.2388558513981164,1.4091368091952718,0.6024269439119883,0,22800-23199
0.006403458756958358,0.9935694182281086,1.8072617977778531,0.8151485753987551,0,23000-23399
0.5291278999642004,0.47067634110026807,0.8821530336295251,0.2840096421241649,0,23200-23599
0.4314719036061597,0.5682966458598894,1.0084342249026563,0.3215198414317391,0,23400-23799
0.008904676742629625,0.9907117037232733,1.8306136488063638,0.8327132657858005,0,23600-23999
0.008654375277236781,0.9912765862729597,1.8129176429352023,0.8159992213829651,0,23800-24199
0.8218341499915195,0.17796297406426118,0.7810622660866818,0.39499426467701926,0,24000-24399
0.7800598573726811,0.21973432615645627,0.8097351795825768,0.35450423897700467,0,24200-24599
0.027638874549464232,0.9722888748688661,1.8458356744653333,0.8480979439995203,0,24400-24799
0.0009615237050633052,0.9990350520241817,1.7891613640982307,0.789180814571182,0,24600-24999
0.8977319775298948,0.10209499333711942,1.269280122123374,0.5715761424885346,0,24800-25199
0.005213784948308153,0.994769717035081,1.7977095035201018,0.7998643853050208,0,25000-25399
0.01330736506711816,0.9866203864107036,1.8005111855220257,0.8008856150240418,0,25200-25599
0.026522032985222932,0.9732506094642016,1.8100479040009945,0.8178700535299945,0,25400-25799
0.01723276127716744,0.9825729510476621,1.6831510010096289,0.6916650487994129,0,25600-25999
0.7138554209639709,0.28588395148526435,1.2015532532090178,0.5548484994471027,0,25800-26199
0.029258320584306108,0.9704367079455645,1.7506357572620708,0.762552838133229,0,26000-26399
0.002864243974730729,0.9971328146386443,1.8284852649775063,0.8337785809902123,0,26200-26599
0.00977256717652819,0.9901888796135394,1.7903796302680812,0.7976909439032738,0,26400-26799
0.02546705292381113,0.9744889426361576,1.7826051559172211,0.7850111428271118,0,26600-26999
0.009820146361150583,0.9901406942692809,1.8308579893962063,0.8311845809017532,0,26800-27199
0.002062705122690245,0.9979339913024304,1.7755831252500118,0.7760431652122548,0,27000-27399
0.9355989859388301,0.06428182379007222,0.6652050797420319,0.6535457850331997,0,27200-27599
0.0004254555595820664,0.9995728567892732,1.7409771250587274,0.7416704477711329,0,27400-27799
0.006684742798956145,0.9932012907856731,1.7903674242678418,0.7918318399457956,0,27600-27999
0.001912876251301987,0.998084159074789,1.746373293263426,0.7474818928966864,0,27800-28199
0.8316732041434308,0.16808744277229254,1.3575416209885351,0.6462513050502212,0,28000-28399
0.011965055160655935,0.9879621321119127,1.80227395243262,0.8152067955851118,0,28200-28599
0.759011311355079,0.2407285767233032,1.3733692543705511,0.5842014631603379,0,28400-28799
0.7772987096114368,0.2224412299480403,1.3688438192618033,0.599896530833731,0,28600-28999
0.3021939337637036,0.6975240025061674,1.2147577652746218,0.3869910090964643,0,28800-29199
0.3015697066006018,0.6981856896312365,1.1873578582536046,0.36353332826000856,0,29000-29399
0.02400194703398595,0.9757412457051855,1.6233863635744052,0.6402860979305635,0,29200-29599
0.02567899249138883,0.9740196449829781,1.6165684795747923,0.6336244495840009,0,29400-29799
0.7162605361734214,0.28352176569282755,1.2734730602849815,0.5124539526443233,0,29600-29999
0.6985045145942717,0.3012770528279592,1.4083680985270761,0.6043774687120905,0,29800-30199
0.0026628003597631844,0.9973280199394862,1.8191195055958316,0.8219217616866739,0,30000-30399
0.0012423515321861034,0.9987539470604844,1.842710625685596,0.8452558405676057,0,30200-30599
0.005212555926411566,0.9947774981105241,1.8645967892594166,0.8677427838557495,0,30400-30799
0.0023024295007392226,0.9976939400022312,1.7658900296225752,0.804641199859071,0,30600-30999
0.007971711448088614,0.9919973925443532,1.7491243873988753,0.7521837648415992,0,30800-31199
0.010813818472785397,0.9890678144779779,1.7711172687637138,0.7733403009494354,0,31000-31399
0.00731084143994265,0.992669666627513,1.80194299554067,0.8060262953278683,0,31200-31599
0.005952700430589486,0.9939552809214467,1.8126621937696068,0.8154144478576666,0,31400-31799
0.6470107079179905,0.3527532803894838,1.4174957901573404,0.6103398177726993,0,31600-31999
0.2650145129037895,0.7347124208184856,1.1835036422524057,0.36257271583066886,0,31800-32199
0.028467890700009102,0.9712780438170302,1.3595912633228031,0.38141131346383644,0,32000-32399
0.0045186852797338695,0.9954567252376453,1.8264820957393884,0.8273113992996897,0,32200-32599
0.003939141045578576,0.9960539315669836,1.7668271562161348,0.7710106881276253,0,32400-32799
0.0073137096261781664,0.9926765433437673,1.8027934783927702,0.8054749972707336,0,32600-32999
0.6552340781070689,0.34459188026462767,1.3822684884460341,0.5917741452874266,0,32800-33199
0.025754675743948963,0.9740169769671366,1.7299197580140602,0.7398135687717242,0,33000-33399
0.7473806649032588,0.2524142879514979,1.332218300235192,0.5525131232216843,0,33200-33599
0.00018071463005309152,0.9998192028663361,1.7210086573228853,0.79097642672049,0,33400-33799
0.7384909103834695,0.26137842866356287,1.2201764495883531,0.5897165725374637,0,33600-33999
0.7928635711880865,0.20693578580988867,0.9342502414578424,0.49411166774066656,0,33800-34199
0.7538531987356246,0.2459373278340292,0.9750817682418782,0.45992843993299654,0,34000-34399
0.6682798330416668,0.3314626146738239,1.429881692438173,0.6628298151660126,0,34200-34599
0.6618352170542728,0.337931281887879,1.3962612730752637,0.6227034402602847,0,34400-34799
0.006899037653935847,0.9930828126170153,1.7357836556379036,0.7977914538415565,0,34600-34999
0.6755681079858271,0.32422043704851744,1.0590493394350589,0.41743378520496405,0,34800-35199
0.799436462948656,0.20036858665238455,0.9274057803725084,0.3392813723579537,0,35000-35399
0.029021873728709235,0.9709110481651665,1.799566167448261,0.799694642641458,0,35200-35599
